student_id,gender,age,attendance_rate,study_hours_per_day,past_failures,tuition_fee_status,internet_access,course_stream,grade_avg,articleship_completed,audit_hours_logged,ipcc_group_cleared,dropout_status
STU_828908,Female,20,88.78764090268606,6,1,Unpaid,Yes,BBA,62.7,No,0,Both,0
STU_532357,Male,19,53.38504141549432,5,1,Paid,Yes,B.Com,98.5,Yes,390,Both,1
STU_872640,Male,22,57.40981920665985,9,0,Paid,Yes,B.Com,45.3,Yes,407,Both,1
STU_357918,Female,24,51.438225378457524,7,0,Unpaid,Yes,Finance,63.8,Yes,245,Group 1,0
STU_901299,Male,20,100.0,3,2,Paid,Yes,BBA,64.0,Yes,466,None,0
STU_434501,Female,24,94.77222324169054,4,0,Paid,Yes,B.Com,70.2,Yes,291,Both,0
STU_852520,Female,17,68.78377383429536,7,0,Paid,Yes,B.Com,71.6,Yes,160,None,0
STU_882996,Female,20,84.79074964081643,1,0,Paid,No,BBA,63.7,No,0,Group 1,0
STU_579652,Female,21,95.08082071051511,8,0,Paid,Yes,B.Com,56.4,No,0,None,0
STU_801496,Male,22,80.91868092633324,6,0,Paid,Yes,BBA,55.6,No,0,Group 1,0
STU_725706,Male,21,57.115996078123615,5,0,Unpaid,Yes,B.Com,74.1,No,0,None,1
STU_403579,Male,18,85.88804144396379,5,0,Scholarship,Yes,BBA,70.7,Yes,490,None,0
STU_537564,Female,23,48.39731718056675,9,0,Paid,Yes,B.Com,74.4,No,0,Both,1
STU_834106,Male,18,96.86532890806347,4,0,Unpaid,Yes,BBA,85.6,No,0,Both,0
STU_368644,Male,17,69.51098696337772,2,0,Paid,Yes,B.Com,60.3,No,0,Both,0
STU_311376,Male,18,99.91081872424283,6,0,Unpaid,Yes,Finance,50.0,Yes,492,Group 1,0
STU_704364,Female,23,69.48928903859151,5,0,Paid,Yes,CA,65.0,Yes,302,None,0
STU_878231,Male,18,78.19124069733692,4,0,Scholarship,Yes,Finance,60.1,Yes,485,Group 1,0
STU_209634,Female,23,76.15481753871278,4,0,Paid,Yes,CA,49.1,No,0,Both,0
STU_618679,Male,17,87.0837667175073,5,0,Paid,No,CA,66.9,No,0,None,0
STU_738512,Female,24,56.73269708506484,7,0,Paid,Yes,B.Com,75.0,No,0,Both,1
STU_106332,Male,18,75.47184225473019,3,1,Unpaid,No,CA,58.6,Yes,417,Group 1,0
STU_714353,Male,19,78.9282270608967,4,0,Unpaid,Yes,CA,75.5,No,0,Group 1,0
STU_773615,Male,19,83.2249079544708,1,0,Paid,Yes,B.Com,71.6,No,0,Group 1,0
STU_799124,Male,18,55.30390536455699,9,1,Paid,Yes,Finance,68.0,Yes,179,Both,1
STU_801239,Female,21,79.82763611131293,5,0,Unpaid,Yes,BBA,76.5,Yes,374,Group 1,0
STU_293144,Female,24,46.20541504701606,3,0,Paid,Yes,BBA,57.2,No,0,Group 1,1
STU_737692,Male,22,69.46197051249321,8,1,Unpaid,Yes,BBA,52.2,No,0,Both,0
STU_264405,Female,20,89.95262296270333,7,0,Unpaid,Yes,B.Com,59.1,No,0,Both,0
STU_702145,Female,17,73.87513611653077,5,0,Unpaid,Yes,BBA,51.2,Yes,103,Both,0
STU_425410,Female,24,38.00115863165763,8,1,Paid,Yes,Finance,51.4,Yes,495,None,1
STU_549677,Male,17,60.52885888562165,5,0,Paid,Yes,BBA,66.1,No,0,Group 1,1
STU_501294,Female,21,67.18349146399342,3,0,Unpaid,Yes,Finance,57.1,No,0,None,0
STU_574366,Female,20,83.56513995896665,1,0,Paid,Yes,BBA,62.3,Yes,348,None,0
STU_384413,Female,20,81.4514361883596,3,0,Paid,Yes,CA,70.6,Yes,199,None,0
STU_931823,Male,21,63.845447990137075,6,0,Scholarship,Yes,CA,54.4,No,0,None,1
STU_676502,Female,23,80.27742976257854,9,0,Unpaid,Yes,BBA,68.0,No,0,None,0
STU_724481,Female,24,77.58679971294403,4,0,Scholarship,No,BBA,37.0,No,0,Both,1
STU_682338,Male,21,86.70045783965868,9,0,Paid,Yes,B.Com,63.5,No,0,Group 1,0
STU_513617,Female,18,94.5259347104865,3,1,Paid,No,CA,55.3,Yes,329,Group 1,0
STU_545212,Female,22,55.75249311905122,4,0,Scholarship,Yes,BBA,59.6,Yes,402,Group 1,0
STU_242745,Male,19,80.33547304242612,5,0,Paid,No,B.Com,73.6,Yes,102,None,0
STU_871827,Female,23,70.08877424250946,7,0,Paid,Yes,B.Com,47.3,Yes,184,Group 1,0
STU_815589,Male,23,99.97715346309168,3,0,Paid,Yes,CA,58.4,Yes,240,Group 1,0
STU_712420,Male,23,75.04635536260196,1,0,Scholarship,Yes,CA,91.8,Yes,114,None,0
STU_747754,Male,23,68.20558260746908,7,0,Unpaid,Yes,Finance,91.8,Yes,285,Group 1,0
STU_322864,Female,22,67.55151958006837,4,0,Paid,Yes,Finance,70.3,Yes,485,Both,0
STU_847188,Male,20,84.23926482791576,9,1,Paid,Yes,BBA,72.7,Yes,153,Both,1
STU_101331,Male,19,73.72790298546316,4,2,Paid,Yes,CA,80.6,No,0,Group 1,0
STU_291261,Male,24,94.29122450988923,8,1,Unpaid,Yes,CA,90.3,Yes,386,Group 1,0
STU_491490,Male,24,57.720776909403384,6,3,Paid,No,BBA,65.0,No,0,Group 1,1
STU_670521,Female,23,62.51960025443591,6,0,Unpaid,Yes,B.Com,49.0,Yes,176,Group 1,0
STU_205208,Female,23,79.91729511661437,6,0,Paid,Yes,BBA,58.5,No,0,None,0
STU_683193,Female,20,89.15402531895619,1,0,Unpaid,No,BBA,67.7,No,0,None,0
STU_608624,Female,20,56.14114799400359,5,1,Unpaid,Yes,B.Com,76.7,No,0,Group 1,1
STU_736417,Male,22,91.33151359379163,6,0,Paid,Yes,B.Com,66.7,Yes,295,Group 1,0
STU_355398,Male,21,60.15090521711047,4,0,Paid,Yes,BBA,79.8,No,0,Both,1
STU_431755,Female,18,77.20859560522081,9,0,Unpaid,Yes,B.Com,73.6,Yes,281,Group 1,0
STU_960785,Female,18,87.82008727346246,3,2,Unpaid,Yes,CA,73.5,Yes,447,Group 1,0
STU_807132,Male,18,60.65894142279478,9,1,Unpaid,Yes,Finance,74.1,No,0,Group 1,1
STU_373590,Female,17,72.18091912253884,4,0,Scholarship,Yes,B.Com,53.5,No,0,Both,0
STU_645215,Female,17,68.23110459574443,8,1,Unpaid,Yes,Finance,45.1,Yes,218,Group 1,0
STU_106970,Male,24,91.58024624243293,3,0,Paid,Yes,CA,79.6,Yes,298,None,0
STU_221024,Male,18,82.15907826735994,8,0,Paid,No,Finance,49.7,No,0,Group 1,0
STU_225441,Female,23,76.90488834648379,5,0,Unpaid,Yes,B.Com,61.8,No,0,Both,0
STU_318171,Male,22,81.68736805002825,8,0,Paid,Yes,Finance,69.0,No,0,Both,0
STU_473225,Female,23,75.99168005817896,4,0,Paid,Yes,CA,46.2,No,0,None,0
STU_747295,Female,20,79.0435868784898,6,0,Paid,Yes,CA,71.1,Yes,195,Group 1,0
STU_707139,Female,17,59.66325391471512,3,1,Unpaid,Yes,B.Com,74.6,Yes,106,None,1
STU_495750,Female,20,81.8741429455653,2,0,Paid,Yes,BBA,73.2,No,0,Both,0
STU_696903,Female,21,74.7093671321597,9,0,Paid,Yes,B.Com,52.0,No,0,None,0
STU_262295,Male,24,75.0821331663522,9,0,Paid,Yes,BBA,56.0,Yes,315,Group 1,0
STU_269856,Female,23,72.06658763295178,9,1,Paid,Yes,B.Com,72.5,Yes,275,Group 1,0
STU_172236,Male,21,61.591360401064826,8,0,Paid,Yes,BBA,75.0,Yes,471,Group 1,1
STU_906833,Male,21,96.60627789092368,2,0,Paid,Yes,CA,63.5,No,0,Both,0
STU_990461,Male,17,83.37713134614347,5,0,Unpaid,Yes,CA,41.3,Yes,499,Both,1
STU_973234,Male,22,57.58615409379459,2,2,Unpaid,Yes,BBA,53.4,No,0,Group 1,1
STU_128879,Male,24,91.36530768990515,9,1,Unpaid,Yes,B.Com,43.1,No,0,Both,1
STU_308341,Female,21,78.17115394063121,2,0,Paid,Yes,CA,61.8,No,0,Group 1,0
STU_779646,Male,18,78.86518968567297,3,0,Paid,Yes,BBA,67.9,Yes,499,None,0
STU_738230,Male,21,64.50603309630208,4,0,Scholarship,No,B.Com,48.5,No,0,Group 1,1
STU_448546,Female,22,78.6150645681718,7,0,Paid,Yes,Finance,72.1,No,0,Group 1,0
STU_111384,Male,20,90.58752135733629,4,0,Paid,Yes,BBA,62.8,No,0,None,0
STU_344523,Male,18,48.8990080980886,3,1,Paid,Yes,Finance,86.8,No,0,Both,1
STU_909239,Female,20,86.40955066370175,5,1,Paid,Yes,B.Com,76.0,No,0,Both,0
STU_971114,Male,19,65.97412982843626,8,0,Paid,No,Finance,64.1,No,0,Both,0
STU_726732,Female,24,77.21312796842402,7,0,Paid,Yes,CA,62.8,Yes,311,Group 1,0
STU_214126,Female,22,85.05986273626665,6,0,Paid,Yes,BBA,56.7,Yes,124,Both,0
STU_312340,Female,23,74.54236631270562,6,2,Paid,No,BBA,49.1,Yes,175,Both,1
STU_114062,Male,20,67.55536072532595,7,0,Paid,Yes,Finance,66.5,No,0,Group 1,0
STU_344621,Male,21,57.74177918199715,5,0,Paid,Yes,CA,57.4,Yes,106,Both,1
STU_380450,Male,23,69.82208027896662,6,0,Unpaid,Yes,Finance,67.0,Yes,192,Group 1,0
STU_288803,Female,20,88.98995866710257,2,0,Scholarship,Yes,B.Com,89.2,Yes,336,Group 1,0
STU_442219,Male,19,64.72721740081141,7,0,Unpaid,Yes,BBA,58.2,Yes,192,Both,1
STU_987257,Female,24,70.69865052620425,9,1,Unpaid,Yes,CA,50.0,No,0,Both,0
STU_677628,Female,21,68.45654876215679,3,0,Unpaid,Yes,Finance,63.3,No,0,None,0
STU_612277,Male,23,100.0,3,0,Paid,Yes,CA,62.2,No,0,None,0
STU_222765,Female,22,64.07186224769082,2,1,Scholarship,Yes,BBA,64.0,Yes,187,Both,1
STU_751898,Female,20,76.9990131899612,1,1,Paid,Yes,B.Com,53.3,No,0,Both,0
STU_705893,Female,23,66.52983598820006,9,0,Paid,Yes,CA,42.6,No,0,None,1
STU_828799,Female,22,86.35129884547204,1,0,Paid,Yes,CA,65.3,No,0,None,0
STU_256612,Male,24,91.94860613027024,2,0,Unpaid,Yes,BBA,58.8,No,0,Both,0
STU_101065,Female,22,46.3878032092843,1,0,Unpaid,No,B.Com,62.7,Yes,144,None,1
STU_941920,Female,18,74.94580943937201,4,0,Unpaid,No,CA,59.4,Yes,146,None,0
STU_828034,Female,22,90.68170545007096,2,0,Paid,Yes,BBA,63.2,No,0,None,0
STU_909942,Male,18,32.24118170898471,6,0,Unpaid,Yes,CA,72.4,Yes,263,Group 1,1
STU_697130,Male,21,69.11360771515722,8,0,Paid,Yes,CA,63.4,No,0,Group 1,0
STU_456813,Male,23,60.49393715106433,4,0,Paid,No,Finance,54.7,Yes,131,Group 1,1
STU_105008,Female,20,67.24340448505087,9,0,Paid,No,CA,61.8,No,0,None,0
STU_661414,Male,23,86.51229651646302,3,1,Unpaid,Yes,BBA,85.4,Yes,156,Both,0
STU_150662,Female,18,80.90030440142058,1,1,Paid,Yes,BBA,72.3,Yes,255,None,0
STU_193859,Female,19,93.00645756032367,5,0,Unpaid,No,Finance,59.3,No,0,Both,0
STU_648223,Male,20,49.83388947245791,8,0,Paid,Yes,BBA,57.4,Yes,179,None,0
STU_933003,Female,22,61.6216492139574,7,0,Paid,Yes,BBA,39.3,No,0,None,1
STU_199510,Female,21,71.54001842608548,6,0,Paid,Yes,Finance,76.6,Yes,474,Group 1,0
STU_780763,Female,17,58.43033303301925,4,1,Paid,Yes,BBA,65.3,No,0,None,1
STU_354853,Female,19,73.93116417265013,7,1,Scholarship,Yes,B.Com,62.0,Yes,367,Both,0
STU_358829,Female,18,95.14698689884906,3,1,Paid,Yes,CA,74.2,No,0,Group 1,0
STU_135921,Male,19,73.49964428328812,6,3,Scholarship,No,B.Com,57.8,Yes,141,None,0
STU_709628,Male,18,75.54634632960034,4,0,Paid,Yes,CA,51.5,No,0,Group 1,0
STU_461990,Female,24,77.30681806174628,6,1,Scholarship,Yes,BBA,80.2,No,0,Group 1,0
STU_866698,Male,20,87.96021001870469,3,2,Unpaid,Yes,BBA,60.2,Yes,381,Group 1,0
STU_589193,Male,17,60.740380255100526,4,0,Unpaid,Yes,B.Com,66.8,No,0,Both,1
STU_680492,Female,24,68.61105181690729,5,0,Unpaid,Yes,BBA,75.2,No,0,Both,0
STU_491559,Female,20,64.59993246585094,5,0,Paid,Yes,Finance,44.3,Yes,498,Group 1,1
STU_152890,Male,23,55.0506038053464,4,0,Unpaid,Yes,Finance,74.7,Yes,289,Group 1,1
STU_453012,Male,24,65.18823392565629,4,1,Unpaid,Yes,B.Com,81.4,No,0,None,0
STU_305865,Male,20,62.22170727963344,1,0,Scholarship,Yes,CA,60.6,No,0,Group 1,1
STU_562033,Female,20,94.4122902037216,6,0,Unpaid,Yes,Finance,72.4,Yes,286,Both,0
STU_495246,Male,22,95.6490052151468,8,1,Paid,Yes,B.Com,36.5,Yes,291,Both,1
STU_136657,Female,18,61.52796101882298,1,0,Paid,No,Finance,70.6,No,0,Both,1
STU_573843,Female,24,77.14634405968087,2,2,Unpaid,No,CA,46.8,No,0,Both,0
STU_418070,Male,23,83.30111933231737,9,0,Paid,Yes,CA,69.6,No,0,Both,0
STU_228998,Male,23,72.65709887231296,9,0,Paid,Yes,CA,75.1,Yes,211,Both,0
STU_978613,Female,17,76.43819287589277,7,0,Paid,Yes,B.Com,57.5,Yes,433,Both,0
STU_121284,Male,24,48.8762913526307,2,0,Paid,Yes,BBA,49.6,No,0,Both,0
STU_192992,Male,20,91.55551390947497,5,0,Paid,Yes,BBA,80.1,No,0,Group 1,0
STU_149724,Female,19,81.49460061455899,8,0,Paid,Yes,B.Com,60.9,Yes,469,Both,0
STU_631949,Female,21,50.75156281222222,7,3,Unpaid,No,BBA,59.4,No,0,Both,1
STU_556914,Male,23,80.76462279108338,7,0,Paid,Yes,B.Com,95.8,No,0,Group 1,0
STU_175415,Female,22,85.9157778537475,5,0,Unpaid,Yes,CA,75.6,No,0,Both,0
STU_428416,Female,24,64.03964358912964,9,0,Unpaid,Yes,CA,92.1,Yes,481,Group 1,1
STU_575874,Female,18,77.91737247590888,1,0,Unpaid,No,Finance,54.1,Yes,124,Group 1,0
STU_393993,Male,19,84.34419107016731,5,1,Paid,Yes,CA,63.5,Yes,453,None,0
STU_315908,Male,21,38.75270064949707,6,0,Unpaid,Yes,Finance,93.3,No,0,Both,1
STU_949048,Male,21,76.0087744737102,5,0,Paid,No,BBA,78.4,Yes,497,Group 1,0
STU_471266,Male,19,93.68140872257841,8,0,Unpaid,Yes,B.Com,59.2,Yes,199,None,0
STU_942973,Female,21,65.00040352982306,4,0,Unpaid,Yes,Finance,90.5,No,0,Both,0
STU_247927,Female,19,85.99317264675093,1,0,Paid,Yes,Finance,57.3,No,0,None,0
STU_634240,Female,23,78.01968198748024,3,2,Unpaid,Yes,CA,76.4,No,0,Group 1,0
STU_567138,Male,23,52.915519377452874,3,0,Paid,Yes,BBA,96.6,No,0,Both,1
STU_797615,Female,20,58.703723950100915,3,0,Paid,Yes,BBA,73.3,No,0,Both,1
STU_964088,Female,17,54.57551579232653,1,0,Unpaid,Yes,CA,69.1,Yes,186,Both,1
STU_542704,Male,22,68.12469440777083,9,0,Paid,Yes,CA,60.9,Yes,338,Both,0
STU_394756,Male,17,94.04193194930414,8,1,Paid,Yes,BBA,56.2,No,0,Group 1,0
STU_801507,Male,19,62.915858140300124,3,0,Unpaid,Yes,CA,91.3,Yes,278,Group 1,1
STU_132371,Male,20,100.0,4,0,Paid,Yes,B.Com,74.7,No,0,Both,0
STU_626013,Female,24,75.41434053593522,5,0,Paid,No,BBA,57.8,No,0,Group 1,0
STU_682894,Female,18,80.07356371931026,8,0,Paid,No,CA,82.5,No,0,Group 1,0
STU_408020,Female,24,75.9202322073427,8,1,Paid,Yes,BBA,64.4,No,0,None,0
STU_930007,Male,24,73.29106566834936,7,0,Paid,Yes,BBA,70.9,Yes,225,Group 1,0
STU_347353,Female,18,52.66011204345618,5,0,Paid,No,BBA,52.0,No,0,None,1
STU_744335,Female,22,71.7577950158593,4,0,Unpaid,Yes,CA,60.2,Yes,404,Group 1,0
STU_203241,Male,24,91.78715342131842,8,0,Unpaid,Yes,BBA,60.3,Yes,287,None,0
STU_696479,Male,19,59.822486591797585,5,0,Paid,Yes,B.Com,74.1,No,0,Group 1,1
STU_181879,Female,19,59.72433056721229,3,0,Unpaid,Yes,CA,35.3,No,0,None,1
STU_552418,Male,23,68.49802736660646,4,0,Paid,Yes,B.Com,94.1,Yes,115,Both,0
STU_643975,Female,19,74.05914685155236,5,0,Paid,Yes,B.Com,72.7,No,0,Group 1,0
STU_575575,Female,24,98.45752467490598,4,0,Paid,No,BBA,58.0,No,0,Both,0
STU_846041,Male,23,55.68959570287875,3,0,Unpaid,Yes,B.Com,63.6,No,0,Group 1,1
STU_809361,Female,21,56.59393072057486,4,1,Paid,Yes,B.Com,58.4,No,0,Both,1
STU_408702,Female,22,83.84421180643427,1,0,Paid,Yes,BBA,70.8,No,0,Group 1,0
STU_583610,Male,17,97.21429130751903,7,0,Unpaid,Yes,BBA,71.3,Yes,381,Group 1,0
STU_820533,Male,21,91.3336245363864,9,0,Unpaid,No,BBA,61.2,Yes,489,None,0
STU_481409,Female,18,53.01309074306501,2,0,Paid,Yes,CA,46.3,Yes,451,None,1
STU_694360,Male,22,63.807874644354385,5,0,Scholarship,Yes,B.Com,61.3,No,0,Both,1
STU_421785,Female,22,79.26381355272035,1,1,Scholarship,Yes,BBA,76.2,No,0,Group 1,0
STU_467052,Male,24,55.06242796566629,2,1,Unpaid,Yes,Finance,76.3,Yes,263,None,1
STU_516851,Female,21,86.53419432940035,3,2,Scholarship,Yes,Finance,52.4,No,0,None,0
STU_964595,Female,20,100.0,2,0,Paid,Yes,CA,71.0,No,0,Group 1,0
STU_907242,Female,22,100.0,6,0,Unpaid,Yes,Finance,74.1,Yes,164,Both,0
STU_696711,Female,23,52.58988620663986,5,0,Unpaid,Yes,Finance,59.1,Yes,270,Group 1,1
STU_643383,Female,18,62.95555097928346,9,0,Paid,Yes,BBA,53.1,No,0,Both,1
STU_790769,Female,21,67.04964239575679,9,0,Paid,Yes,B.Com,57.5,No,0,Group 1,0
STU_410102,Female,19,65.30170067344211,4,2,Scholarship,Yes,BBA,50.3,Yes,465,Both,0
STU_192439,Male,24,71.88331705434928,5,0,Paid,Yes,Finance,55.5,Yes,265,Both,0
STU_173518,Male,20,85.71669571072714,8,1,Scholarship,Yes,Finance,99.4,Yes,217,None,0
STU_428215,Male,20,51.82795255802756,6,0,Scholarship,Yes,BBA,56.9,No,0,Group 1,1
STU_471132,Male,24,65.40450390982772,3,0,Unpaid,Yes,BBA,62.6,No,0,Group 1,0
STU_875732,Male,21,71.23232118849599,2,0,Unpaid,Yes,Finance,76.1,No,0,None,0
STU_294859,Male,22,91.75680110027469,8,0,Paid,Yes,B.Com,51.1,Yes,461,None,0
STU_670071,Male,17,76.234745318579,3,0,Scholarship,Yes,Finance,58.5,No,0,Both,0
STU_639891,Male,23,54.00641286023125,2,0,Scholarship,Yes,BBA,69.6,No,0,Group 1,1
STU_536983,Female,17,86.7662956391888,2,0,Paid,Yes,B.Com,71.3,No,0,Both,0
STU_472096,Female,22,58.06028272081777,1,0,Paid,Yes,B.Com,73.8,No,0,Group 1,1
STU_465067,Female,18,79.08493733150146,4,0,Unpaid,Yes,B.Com,75.9,No,0,Group 1,0
STU_406552,Female,18,85.54960003397233,4,0,Scholarship,Yes,B.Com,64.5,Yes,267,Group 1,0
STU_799804,Male,23,100.0,8,0,Paid,Yes,Finance,77.2,Yes,437,None,0
STU_653774,Female,22,82.02527599567952,1,0,Unpaid,Yes,B.Com,78.9,No,0,Both,0
STU_154538,Female,17,69.62042718223445,8,0,Paid,Yes,BBA,61.5,No,0,Group 1,0
STU_909411,Male,24,67.21038097634387,6,1,Scholarship,Yes,BBA,62.2,No,0,Both,0
STU_248385,Male,22,68.20409477255745,7,1,Unpaid,No,CA,58.9,No,0,None,0
STU_919519,Male,17,70.94074771681898,6,0,Unpaid,Yes,CA,63.1,Yes,326,None,0
STU_817634,Male,24,65.1186114287137,4,0,Unpaid,Yes,CA,62.4,No,0,Both,0
STU_980831,Male,18,91.96454356191742,2,3,Scholarship,Yes,BBA,77.8,Yes,406,None,0
STU_968589,Male,21,88.84415553385294,5,0,Paid,Yes,B.Com,78.9,Yes,463,None,0
STU_267591,Female,21,79.45482749716552,4,2,Paid,Yes,B.Com,76.2,No,0,Both,0
STU_456152,Female,19,60.2826353447884,6,0,Paid,Yes,BBA,76.0,Yes,251,None,1
STU_375847,Male,23,69.90279019570279,2,0,Paid,Yes,BBA,68.1,No,0,Group 1,0
STU_899378,Male,22,69.30203114362423,8,0,Unpaid,No,Finance,75.3,No,0,Both,0
STU_590974,Female,17,92.46966944677028,9,1,Paid,Yes,B.Com,60.6,No,0,None,0
STU_713109,Male,18,45.295289790920584,3,0,Paid,No,CA,85.1,No,0,Both,1
STU_375358,Male,18,66.56616315577166,9,0,Unpaid,Yes,CA,61.9,No,0,Group 1,0
STU_147279,Female,24,67.07653915214001,2,0,Paid,No,CA,64.0,No,0,None,0
STU_928044,Male,21,75.46305464051763,1,0,Paid,No,Finance,60.3,No,0,Group 1,0
STU_833497,Female,17,87.85344290515626,6,2,Paid,Yes,B.Com,86.5,No,0,Group 1,0
STU_348485,Female,18,100.0,2,0,Paid,Yes,Finance,61.3,No,0,Both,0
STU_608254,Female,18,60.14271816388343,5,2,Paid,Yes,B.Com,64.3,Yes,229,Group 1,1
STU_849179,Female,22,51.17812880218773,8,0,Paid,Yes,Finance,64.9,Yes,200,Both,0
STU_139673,Female,24,74.65206596462292,5,0,Scholarship,Yes,B.Com,77.6,Yes,243,Both,0
STU_152749,Female,21,70.39039882916703,8,1,Unpaid,Yes,CA,66.7,Yes,450,Both,0
STU_646917,Female,18,94.00141029545073,7,0,Scholarship,Yes,CA,62.1,No,0,Group 1,0
STU_290084,Female,17,93.74749412337248,9,3,Paid,Yes,BBA,47.6,No,0,Group 1,0
STU_473296,Male,19,88.73606279750618,2,0,Paid,No,B.Com,65.5,No,0,Both,0
STU_871853,Female,22,72.86771384009374,7,0,Unpaid,Yes,B.Com,73.3,No,0,None,0
STU_139226,Male,19,61.14615346768595,9,1,Paid,Yes,B.Com,68.4,No,0,Group 1,1
STU_491957,Male,18,92.98655311103448,9,0,Paid,Yes,B.Com,72.4,No,0,None,0
STU_887510,Male,22,77.53240076041494,4,1,Scholarship,No,CA,65.1,Yes,459,Both,0
STU_345727,Female,23,82.6408585377189,6,0,Paid,Yes,CA,52.4,Yes,479,None,0
STU_366727,Female,21,74.16352929291314,6,1,Unpaid,Yes,Finance,65.5,No,0,None,0
STU_543949,Male,22,52.61995804503283,3,0,Paid,Yes,CA,77.9,Yes,186,None,1
STU_246349,Female,21,85.0466095945892,1,0,Unpaid,Yes,BBA,78.9,No,0,Both,0
STU_356949,Male,21,78.9685040843918,7,1,Paid,Yes,CA,60.1,No,0,Both,0
STU_733419,Male,23,89.49965720574633,2,0,Unpaid,Yes,Finance,58.1,Yes,226,Group 1,0
STU_140524,Female,20,84.40032599947764,7,0,Paid,Yes,BBA,70.7,No,0,Both,0
STU_859607,Female,22,100.0,7,0,Scholarship,Yes,BBA,53.4,No,0,Both,0
STU_123822,Male,19,87.6296127500201,9,1,Unpaid,No,Finance,68.7,Yes,460,Group 1,0
STU_807698,Female,19,81.46599820820828,1,0,Paid,Yes,BBA,73.8,Yes,356,Group 1,0
STU_654906,Male,21,82.28769452666486,6,0,Paid,Yes,CA,80.0,No,0,None,0
STU_275476,Male,18,88.97351976122216,8,1,Paid,Yes,BBA,65.0,No,0,None,0
STU_624188,Female,18,67.28134363855307,3,0,Paid,Yes,B.Com,67.2,Yes,337,Group 1,0
STU_713124,Male,18,100.0,1,1,Paid,Yes,BBA,55.3,Yes,484,None,0
STU_344634,Male,22,80.21190937300088,2,0,Paid,No,BBA,78.9,No,0,Group 1,0
STU_898694,Male,19,84.23661505862854,5,0,Paid,Yes,BBA,68.6,No,0,None,0
STU_426851,Female,23,91.00448444405748,8,0,Unpaid,No,B.Com,41.1,Yes,299,None,1
STU_595116,Male,19,81.09949013565743,5,0,Paid,Yes,B.Com,58.5,No,0,None,0
STU_569700,Female,20,71.69348580304803,2,0,Paid,Yes,BBA,64.7,Yes,225,Both,0
STU_558447,Female,18,91.74161627358944,1,2,Unpaid,Yes,Finance,71.4,Yes,247,None,1
STU_476361,Male,20,87.15276633750086,7,0,Scholarship,Yes,B.Com,56.2,No,0,Both,0
STU_150598,Male,24,92.56154260082842,8,0,Paid,Yes,B.Com,59.2,No,0,Group 1,0
STU_871970,Male,19,75.78168582065656,4,0,Paid,Yes,Finance,77.1,No,0,Both,0
STU_611347,Male,18,65.52804071523747,9,0,Unpaid,Yes,Finance,46.5,No,0,Both,0
STU_699314,Male,18,58.47787119030502,2,0,Paid,Yes,Finance,45.3,No,0,None,1
STU_629858,Male,22,94.0525784035272,7,0,Unpaid,Yes,Finance,51.4,Yes,247,Both,0
STU_553612,Male,20,70.23894068268392,2,0,Paid,No,Finance,84.3,Yes,486,None,0
STU_355717,Male,17,100.0,7,0,Paid,Yes,Finance,74.5,No,0,Both,0
STU_760884,Female,18,72.80015888563976,1,1,Paid,Yes,CA,55.7,No,0,Group 1,0
STU_771202,Male,21,57.22740893201684,9,2,Unpaid,Yes,Finance,78.3,No,0,Group 1,1
STU_831942,Male,21,68.98487153601022,5,0,Unpaid,Yes,BBA,86.4,No,0,None,0
STU_712989,Male,18,79.00167925551749,3,0,Paid,Yes,BBA,42.9,No,0,Both,0
STU_710238,Female,18,69.69913462921127,2,0,Scholarship,Yes,CA,77.0,Yes,419,None,0
STU_260587,Male,23,70.96171283956704,1,0,Paid,Yes,BBA,66.1,No,0,Both,0
STU_874743,Female,18,72.37219105365287,6,0,Paid,No,B.Com,79.1,No,0,None,0
STU_810745,Female,17,74.1688278857444,8,1,Unpaid,Yes,CA,42.4,No,0,Both,1
STU_878991,Male,24,63.17044757381607,8,1,Unpaid,Yes,BBA,65.9,Yes,259,None,1
STU_865019,Female,19,66.48248902003563,9,0,Unpaid,Yes,Finance,75.1,Yes,466,Both,0
STU_728600,Female,20,92.68794704671141,6,0,Paid,Yes,CA,75.9,Yes,460,None,0
STU_554538,Female,19,100.0,3,1,Paid,Yes,B.Com,71.3,No,0,Both,0
STU_953022,Female,20,74.34548964396934,9,0,Paid,Yes,CA,70.3,Yes,496,None,0
STU_862227,Female,18,100.0,1,0,Paid,No,CA,76.4,Yes,200,Group 1,0
STU_378995,Female,17,76.42700000694435,9,0,Paid,Yes,BBA,66.3,No,0,Group 1,0
STU_976615,Male,19,82.19010745652092,6,0,Scholarship,No,CA,66.5,No,0,Group 1,0
STU_783369,Female,23,66.29376311948677,5,0,Unpaid,Yes,CA,62.6,Yes,328,None,0
STU_945313,Male,21,88.81943707721732,2,0,Unpaid,Yes,Finance,60.8,No,0,Group 1,0
STU_452320,Male,18,61.24600270684191,4,2,Scholarship,Yes,B.Com,41.5,No,0,None,1
STU_804766,Male,21,75.09082450735791,9,0,Paid,Yes,BBA,64.5,No,0,Group 1,0
STU_377955,Male,17,38.72903004641331,5,0,Paid,Yes,BBA,48.4,Yes,476,Group 1,0
STU_826902,Male,19,63.42539384584748,1,0,Unpaid,Yes,CA,66.9,No,0,Group 1,0
STU_424244,Male,23,92.51629220501634,7,1,Unpaid,Yes,B.Com,54.4,No,0,Group 1,0
